"E8012001","E8012002","E8012003","E8012004","E8012005","E8012006","E8012007","E8012008","E8012009","E8012010","E8012011","E8012012","R0000100","R0536300","R0536401","R0536402","R1235800","R1482600"
0,0,0,0,0,0,0,0,0,0,0,0,4751,1,11,1981,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4752,1,2,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4753,2,6,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4754,2,10,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4755,2,11,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,4756,2,10,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4757,2,9,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4758,2,6,1980,1,1
0,0,0,0,0,0,0,0,0,0,0,0,4759,1,5,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4760,2,12,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4761,2,11,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4762,1,10,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,4763,1,4,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4764,1,1,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,4765,1,6,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4766,1,11,1980,1,2
99,99,99,99,99,99,99,99,99,99,99,99,4767,2,2,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,4768,2,9,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,4769,1,7,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4770,2,4,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4771,2,11,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4772,2,1,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,4773,2,12,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,4774,1,3,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,4775,2,11,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,4776,1,7,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,4777,2,12,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,4778,2,7,1981,1,2
99,99,99,99,99,99,99,99,99,99,99,99,4779,2,1,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,4780,1,3,1980,1,2
99,99,99,99,99,99,99,99,99,99,99,99,4781,1,2,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4782,1,2,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,4783,2,11,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,4784,2,11,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,4785,2,2,1980,1,2
0,0,0,0,0,0,0,0,0,0,0,0,4786,2,11,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,4787,1,6,1982,1,4
0,0,1,99,99,99,99,99,99,99,99,99,4788,1,9,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4789,2,4,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4790,1,7,1983,1,4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,4791,1,8,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4792,2,3,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4793,1,6,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4794,1,1,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4795,2,2,1981,1,2
99,99,99,1,99,99,99,99,99,99,99,99,4796,2,8,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4797,2,1,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4798,1,11,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,4799,1,4,1981,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4800,1,12,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4801,2,4,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4802,2,3,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4803,1,2,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4804,2,1,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4805,1,4,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4806,2,3,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4807,2,11,1982,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4808,1,9,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4809,2,8,1984,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4810,1,3,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4811,2,8,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4812,2,12,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4813,1,4,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4814,1,3,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4815,2,10,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4816,2,3,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4817,1,3,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4818,1,1,1984,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4819,1,1,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4820,1,3,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4821,2,11,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4822,2,11,1983,1,4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,4823,2,3,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4824,1,3,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4825,2,12,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4826,1,4,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4827,1,7,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4828,2,4,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4829,2,7,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4830,1,10,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4831,1,12,1981,1,4
0,0,0,0,1,99,99,99,99,99,99,99,4832,1,2,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4833,1,3,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4834,2,2,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4835,1,5,1983,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4836,1,9,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4837,2,3,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4838,2,6,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4839,1,3,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4840,1,9,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4841,2,5,1982,1,4
0,0,0,0,0,0,0,0,0,1,99,99,4842,2,3,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4843,2,6,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4844,1,2,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4845,1,3,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4846,2,2,1983,1,4
1,1,99,99,99,99,99,99,99,99,99,99,4847,1,8,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4848,1,1,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4849,1,11,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4850,2,5,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4851,1,9,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4852,2,10,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4853,1,5,1984,1,4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,4854,2,12,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4855,2,8,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4856,2,12,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,4857,2,9,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,4858,2,11,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4859,2,1,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4860,2,4,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4861,1,6,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4862,2,4,1981,1,4
1,99,99,99,99,99,99,99,99,99,99,99,4863,1,11,1981,1,4
0,0,0,0,0,0,0,0,0,1,1,99,4864,1,7,1984,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4865,2,3,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4866,1,2,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4867,2,3,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4868,2,10,1981,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4869,1,2,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4870,1,8,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4871,2,9,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4872,1,12,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4873,2,9,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4874,1,6,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4875,2,12,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4876,2,8,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4877,2,6,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4878,2,1,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4879,2,12,1984,1,4
99,1,99,99,99,99,99,99,99,99,99,99,4880,2,2,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4881,2,5,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4882,2,8,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4883,1,10,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4884,1,1,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4885,2,1,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4886,1,7,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4887,1,4,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4889,1,8,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4890,1,9,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4891,1,8,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4892,1,8,1982,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4893,2,3,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4894,1,5,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4895,2,12,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4896,1,11,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4897,1,5,1984,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4898,2,5,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4899,2,11,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4900,1,9,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4901,2,7,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4902,1,4,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4903,2,3,1983,1,1
99,99,99,99,99,99,99,99,99,99,99,99,4904,2,8,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4905,2,4,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4906,1,5,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4907,1,5,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4908,1,11,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4909,1,8,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4910,1,4,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4911,1,2,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4912,1,1,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4913,1,2,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4914,1,10,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4915,2,7,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4916,1,10,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4917,2,10,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4918,1,6,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4919,1,2,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4920,1,12,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4921,1,9,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4922,1,11,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4923,2,12,1983,1,4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,4924,2,2,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4925,2,2,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4926,2,11,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4927,1,3,1983,1,4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,4928,1,7,1980,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4929,1,1,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4930,1,8,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4931,1,6,1982,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4932,1,4,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4933,2,12,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4934,1,3,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4935,2,12,1984,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4936,1,11,1982,1,1
0,0,0,0,0,0,0,1,99,99,1,99,4937,1,3,1983,1,1
0,0,0,0,0,0,0,0,0,0,0,0,4938,2,9,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4939,1,9,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4940,1,12,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4941,2,10,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4942,1,1,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4943,1,11,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4944,2,7,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4945,1,12,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4946,1,1,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4947,1,3,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4948,1,8,1981,1,4
0,0,0,0,0,0,1,99,99,99,1,99,4949,2,12,1983,1,4
99,99,99,99,99,99,1,99,99,99,99,99,4950,1,9,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4951,1,3,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4952,2,6,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4953,1,2,1980,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4954,1,6,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4955,2,6,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4956,2,10,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4957,1,5,1983,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4958,2,3,1984,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4959,2,12,1984,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4960,2,3,1980,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4961,2,12,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4962,2,8,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4963,2,5,1980,1,4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,4964,2,12,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4965,1,5,1982,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4966,2,1,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4967,2,7,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4968,2,7,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4969,2,1,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4970,1,2,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4971,1,11,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4972,1,2,1980,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4973,2,1,1980,1,4
99,1,99,99,99,99,99,99,99,99,99,99,4974,2,6,1981,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4975,1,12,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4976,2,6,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4977,1,9,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4978,2,5,1982,1,4
99,99,99,99,99,99,99,3,2,99,99,99,4979,2,12,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4980,1,2,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4981,1,5,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4982,2,9,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4983,1,6,1983,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4984,1,1,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4985,2,1,1980,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4986,1,8,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4987,1,4,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4988,2,6,1980,1,4
99,99,99,99,99,99,99,99,99,99,99,99,4989,1,1,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4990,2,1,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4991,2,7,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4992,1,5,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4993,2,11,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4994,2,7,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4995,2,5,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4996,2,7,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4997,1,7,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,4998,2,5,1982,1,2
0,0,0,0,0,0,0,0,0,0,0,0,4999,2,9,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,5000,1,2,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5001,2,1,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5002,1,2,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5003,2,9,1984,1,4
99,99,99,99,99,99,99,99,99,99,99,99,5004,1,2,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5005,2,6,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5006,1,10,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5007,2,10,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5008,2,11,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5009,2,2,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5010,1,3,1980,1,4
99,99,99,99,99,99,99,99,99,99,99,99,5011,2,1,1981,1,4
99,99,99,99,99,99,99,99,99,99,99,99,5012,1,12,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5013,1,9,1982,1,4
99,99,99,99,99,99,99,99,99,99,99,99,5014,1,6,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5015,2,10,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5016,2,5,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5017,2,12,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5018,2,10,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5019,1,9,1981,1,4
1,99,99,99,2,99,1,99,99,99,99,99,5020,1,9,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,5021,2,1,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5022,2,10,1983,1,4
99,99,99,99,99,99,99,99,99,99,99,99,5023,1,11,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5024,2,6,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5025,2,11,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5026,1,12,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,5027,2,12,1980,1,4
99,99,99,99,99,99,99,99,99,99,99,99,5028,1,9,1981,1,4
99,99,99,99,99,99,99,99,99,99,99,99,5029,1,3,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5030,1,3,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5031,1,7,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5032,2,9,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5033,1,3,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5034,1,2,1982,1,4
99,99,99,99,99,99,99,99,99,99,99,99,5035,2,11,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5036,1,10,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5037,1,12,1981,1,4
99,99,99,99,99,99,99,99,99,99,99,99,5038,1,3,1981,1,4
99,99,99,99,99,99,99,99,99,99,99,99,5039,2,11,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5040,2,8,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5041,1,7,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5042,1,6,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5043,2,7,1984,1,2
99,99,99,99,99,99,99,99,99,99,99,99,5044,1,1,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5045,1,2,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5046,2,8,1980,1,4
99,99,99,99,99,99,99,99,99,99,99,99,5047,1,10,1981,1,4
0,0,0,0,0,0,1,99,99,99,99,99,5048,2,9,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5049,2,6,1983,1,2
0,0,0,0,0,0,0,0,0,0,0,0,5050,1,7,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,5051,2,7,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5052,1,4,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5053,1,10,1981,1,4
99,99,99,99,99,99,99,99,99,99,99,99,5054,2,9,1980,1,4
99,99,99,1,99,99,99,99,99,99,99,99,5055,1,4,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5056,1,1,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5057,2,10,1982,1,1
0,0,0,0,0,0,0,0,0,0,0,0,5058,1,9,1980,1,4
99,99,99,99,99,99,99,99,99,99,99,99,5059,1,5,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5060,2,11,1981,1,4
99,99,99,99,99,99,99,99,99,99,99,99,5061,1,10,1980,1,4
99,99,99,99,99,99,99,99,99,99,99,99,5062,1,12,1984,1,1
99,99,99,99,99,99,1,99,99,99,99,1,5063,1,2,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5064,1,8,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5065,1,9,1980,1,4
99,2,99,99,99,99,99,99,99,99,99,1,5066,1,5,1983,1,4
99,99,99,99,99,99,99,99,99,99,99,99,5067,1,6,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5068,2,10,1982,1,1
0,0,0,0,0,0,0,0,0,0,0,0,5069,2,9,1984,1,1
0,0,0,0,0,0,0,0,0,0,0,0,5070,1,11,1984,1,2
0,0,0,0,0,0,0,0,0,0,0,0,5071,1,9,1982,1,4
0,0,0,1,99,99,99,99,99,99,99,99,5072,2,11,1981,1,2
0,0,0,0,0,0,0,0,0,0,0,0,5073,2,2,1982,1,4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,5074,1,11,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5075,2,9,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5076,1,10,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5077,1,4,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5078,2,11,1982,1,4
99,99,99,99,99,99,99,99,99,99,99,99,5079,2,7,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5080,1,12,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5081,1,6,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5082,2,1,1980,1,4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,5083,2,11,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5084,1,6,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5085,2,2,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5086,2,4,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5087,2,4,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5088,1,7,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5089,2,5,1984,1,4
99,1,99,99,99,99,99,1,99,99,99,99,5090,1,4,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5091,2,11,1984,1,4
99,99,99,99,99,99,99,99,99,99,99,99,5092,2,10,1980,1,4
99,99,99,99,99,99,99,99,99,99,99,99,5093,1,12,1983,1,4
99,99,99,99,99,99,99,99,99,99,99,99,5094,1,1,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5095,2,3,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5096,2,11,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5097,2,10,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5098,2,1,1983,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5099,2,1,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5100,1,10,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5101,2,5,1981,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5102,1,5,1980,1,2
99,99,99,99,99,99,99,99,99,99,99,99,5103,1,10,1980,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5104,2,1,1984,1,4
0,0,0,1,99,99,99,99,99,99,99,99,5105,1,7,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5106,1,3,1981,1,4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,5107,1,2,1984,1,4
0,0,0,0,0,1,1,99,99,99,99,99,5108,1,2,1982,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5109,1,1,1980,1,4
99,99,99,99,99,99,99,99,99,99,99,99,5110,1,8,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5111,2,11,1980,1,4
99,99,99,99,99,99,99,99,99,99,99,99,5112,1,3,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5113,2,8,1984,1,4
0,0,0,0,0,0,0,0,0,0,0,0,5114,2,5,1981,1,4
